sample	rf	triplet
1	0.9432989690721649	0.4690630797773655
2	0.8969072164948454	0.7542486085343229
3	0.8762886597938144	0.992569573283859
4	0.7938144329896907	1.0
5	0.845360824742268	0.8123376623376624
6	0.9020618556701031	0.50430426716141
7	0.8608247422680413	0.5335992578849722
8	0.8092783505154639	0.27121521335807053
9	0.6597938144329897	0.26789424860853434
10	0.8092783505154639	0.3530890538033395
11	0.9278350515463918	0.9281632653061225
12	0.6701030927835051	0.35730983302411873
13	0.8195876288659794	0.9947031539888683
14	0.865979381443299	0.33517625231910947
15	0.788659793814433	0.5329684601113173
16	0.8505154639175257	0.5533673469387755
17	0.9226804123711341	1.0
18	0.8041237113402062	0.8860760667903526
19	0.865979381443299	0.40059369202226347
20	0.9123711340206185	0.6797309833024119
21	0.7628865979381443	0.3748794063079777
22	0.9175257731958762	0.7417625231910946
23	0.8195876288659794	0.7474397031539889
24	0.788659793814433	0.8201948051948051
25	0.8711340206185567	0.5310760667903525
26	0.7835051546391752	0.4862152133580705
27	0.788659793814433	0.47653061224489796
28	0.8608247422680413	0.39373840445269015
29	0.845360824742268	0.5162894248608534
30	0.8092783505154639	0.5752411873840445
31	0.8814432989690721	0.4203246753246753
32	0.7731958762886598	1.0
33	0.8865979381443299	0.9461410018552876
34	0.8969072164948454	0.5627272727272727
35	0.9278350515463918	0.44299628942486086
36	0.9175257731958762	0.32169758812615956
37	0.845360824742268	0.9759647495361781
38	0.6185567010309279	0.11292207792207792
39	0.9432989690721649	0.594369202226345
40	0.8865979381443299	0.4638961038961039
41	0.8917525773195877	0.9891280148423005
42	0.8092783505154639	1.0
43	0.845360824742268	0.5257792207792208
44	0.9226804123711341	0.8797124304267161
45	0.7474226804123711	0.27170686456400744
46	0.7989690721649485	0.8735435992578849
47	0.5927835051546392	0.4635343228200371
48	0.8298969072164949	0.9599721706864563
49	0.7577319587628866	0.25166048237476807
50	0.6494845360824743	0.16944341372912802
51	0.9123711340206185	0.32081632653061226
52	0.7835051546391752	0.6127643784786642
53	0.9226804123711341	0.8616233766233766
54	0.8195876288659794	0.8686363636363637
55	0.9072164948453608	0.589721706864564
56	0.8608247422680413	0.4659090909090909
57	0.8814432989690721	0.9270593692022263
58	0.8247422680412371	0.7655009276437847
59	0.788659793814433	0.3416883116883117
60	0.7783505154639175	0.49421150278293136
61	0.9381443298969072	0.9263265306122449
62	0.8505154639175257	0.8711873840445269
63	0.7731958762886598	0.6576252319109462
64	0.8865979381443299	0.39323747680890536
65	0.8195876288659794	0.7122356215213358
66	0.845360824742268	0.8949721706864564
67	0.7164948453608248	0.6848515769944341
68	0.8505154639175257	0.5386734693877551
69	0.8195876288659794	0.36695732838589984
70	0.8814432989690721	0.8005751391465677
71	0.8608247422680413	0.6871150278293136
72	0.9690721649484536	0.5247031539888682
73	0.9226804123711341	0.5469573283858998
74	0.7371134020618557	0.7167810760667903
75	0.6907216494845361	0.5318645640074211
76	0.6443298969072165	0.1411038961038961
77	0.845360824742268	0.5393599257884972
78	0.9278350515463918	0.7714378478664193
79	0.8092783505154639	0.6263821892393321
80	0.7731958762886598	0.2935621521335807
81	0.865979381443299	1.0
82	0.9123711340206185	0.598126159554731
83	0.9226804123711341	0.7148330241187384
84	0.711340206185567	0.463404452690167
85	0.8969072164948454	0.6869666048237477
86	0.8195876288659794	0.6006029684601113
87	0.8608247422680413	0.9039981447124305
88	0.8092783505154639	0.3533766233766234
89	0.8247422680412371	0.5265027829313543
90	0.8608247422680413	0.7586363636363637
91	0.9278350515463918	0.8435621521335807
92	0.6855670103092784	0.45051020408163267
93	0.8556701030927835	0.5688961038961039
94	0.8402061855670103	0.9246196660482375
95	0.8350515463917526	0.8309740259740259
96	0.8041237113402062	0.9668367346938775
97	0.9072164948453608	0.47328385899814474
98	0.8865979381443299	0.45640074211502785
99	0.7731958762886598	0.22792207792207791
100	0.6804123711340206	0.7126901669758813
